area,contours,radius,hull_radius,centroid_x,centroid_y,weight_0_1,weight_0_2,weight_0_3,weight_0_4,weight_0_5,weight_0_6,weight_0_7,weight_1_1,weight_1_2,weight_1_3,weight_1_4,weight_1_5,weight_1_6,weight_1_7,weight_2_1,weight_2_2,weight_2_3,weight_2_4,weight_2_5,weight_2_6,weight_3_1,weight_3_2,weight_3_3,weight_3_4,weight_3_5,weight_3_6,weight_4_1,weight_4_2,weight_4_3,weight_4_4,weight_4_5,weight_4_6,weight_5_1,weight_5_2,weight_5_3,weight_5_4,weight_5_5,weight_5_6,weight_6_1,weight_6_2,weight_6_3,weight_6_4,weight_6_5,weight_6_6,weight_6_7,weight_7_1,weight_7_2,weight_7_3,weight_7_4,weight_7_5,weight_7_6,weight_7_7,num_holes,label
324.5,44,9.84497126432,14.5240096767,14.2234206471,14.2994350282,0.0,8.0,0.0,13.0,14.0,0.0,0.0,0.0,16.0,8.0,8.0,16.0,8.0,0.0,0.0,16.0,0.0,7.0,14.0,0.0,0.0,12.0,16.0,12.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,13.0,12.0,8.0,0.0,0.0,0.0,10.0,7.0,12.0,0.0,0.0,0.0,0.0,12.0,16.0,12.0,0.0,0.0,0.0,1,8
262.0,44,9.8941608466,12.8255812524,15.6545801527,15.7131043257,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,8.0,16.0,16.0,16.0,12.0,0.0,6.0,12.0,15.0,16.0,16.0,12.0,0.0,0.0,8.0,16.0,7.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,0,4
221.0,48,10.3837285205,12.7968150088,18.3612368024,13.7277526395,0.0,8.0,16.0,16.0,16.0,6.0,0.0,0.0,0.0,6.0,0.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,7.0,16.0,16.0,16.0,9.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0,7
411.5,41,11.805701219,12.7758537914,15.8031591738,15.6306196841,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,11.0,16.0,13.0,13.0,0.0,0.0,0.0,15.0,11.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,9.0,7.0,0.0,9.0,0.0,0.0,12.0,0.0,0.0,11.0,0.0,0.0,16.0,0.0,0.0,14.0,13.0,15.0,10.0,0.0,0.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,1,0
222.5,45,9.41431116539,13.9072451931,13.9243445693,18.3940074906,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,8.0,16.0,14.0,13.0,16.0,0.0,0.0,0.0,10.0,16.0,16.0,16.0,8.0,0.0,0,2
269.5,52,10.7809458379,14.38224524,15.6171923315,14.0754483612,0.0,16.0,16.0,16.0,16.0,6.0,0.0,0.0,16.0,14.0,12.0,6.0,0.0,0.0,0.0,16.0,12.0,8.0,0.0,0.0,0.0,16.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,6.0,9.0,15.0,14.0,0.0,0.0,0.0,13.0,16.0,12.0,0.0,0.0,0.0,0,5
348.0,40,9.91211262844,14.4550139618,15.6503831418,16.1930076628,0.0,0.0,16.0,16.0,8.0,0.0,0.0,0.0,16.0,12.0,14.0,13.0,0.0,0.0,0.0,11.0,14.0,15.0,9.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,12.0,12.0,8.0,13.0,0.0,0.0,16.0,0.0,0.0,16.0,6.0,0.0,0.0,9.0,16.0,16.0,14.0,0.0,0.0,2,8
367.5,36,11.3912851688,12.4807377286,15.5514739229,15.6222222222,0.0,6.0,14.0,6.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,6.0,0.0,0.0,0.0,15.0,10.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,16.0,0.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,10.0,10.0,15.0,8.0,0.0,0.0,0.0,6.0,16.0,13.0,0.0,0.0,0.0,1,0
211.0,58,9.50969346626,13.891133278,14.4802527646,14.0308056872,0.0,12.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,13.0,9.0,12.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,15.0,6.0,0.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,6.0,12.0,10.0,0.0,0.0,0.0,12.0,16.0,14.0,0.0,0.0,0.0,0,5
249.5,58,10.4023567085,14.183403914,15.8517034068,15.8236472946,0.0,12.0,16.0,16.0,10.0,0.0,0.0,0.0,12.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,13.0,16.0,8.0,0.0,0.0,0.0,8.0,13.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,10.0,8.0,8.0,16.0,0.0,0.0,0.0,12.0,16.0,16.0,7.0,0.0,0.0,0,3
220.5,47,10.1327464868,12.7838912146,16.3340891912,14.5812547241,0.0,0.0,10.0,16.0,15.0,0.0,0.0,0.0,13.0,16.0,9.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,10.0,15.0,12.0,12.0,0.0,0.0,0.0,12.0,8.0,14.0,7.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,9.0,14.0,12.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0,5
247.5,37,9.97697496409,14.8341169134,13.4202020202,16.1265993266,0.0,14.0,16.0,8.0,0.0,0.0,0.0,8.0,16.0,16.0,9.0,0.0,0.0,0.0,12.0,8.0,8.0,12.0,0.0,0.0,10.0,7.0,8.0,12.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,13.0,16.0,10.0,6.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,9.0,0.0,0,2
293.5,34,10.9689602811,13.6751398495,16.3463940943,15.7132311187,0.0,6.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,14.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,0.0,0.0,0.0,15.0,16.0,13.0,0.0,0.0,0.0,16.0,16.0,12.0,0.0,0.0,0.0,16.0,16.0,6.0,0.0,0.0,9.0,16.0,16.0,7.0,0.0,0.0,0.0,12.0,16.0,14.0,0.0,0.0,0.0,0,1
256.0,45,9.31979931478,15.0192099685,17.13671875,12.6484375,0.0,11.0,16.0,16.0,16.0,13.0,0.0,0.0,6.0,12.0,8.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,6.0,8.0,14.0,16.0,13.0,0.0,15.0,16.0,15.0,9.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0,7
254.0,42,10.086340651,13.6653044418,16.4409448819,15.06167979,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,14.0,16.0,12.0,0.0,0.0,15.0,16.0,16.0,8.0,0.0,9.0,15.0,10.0,16.0,8.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0,1
271.5,38,11.6792728203,14.872730051,18.3186003683,13.3928790669,0.0,0.0,0.0,16.0,16.0,8.0,0.0,0.0,0.0,14.0,0.0,13.0,8.0,0.0,0.0,0.0,13.0,0.0,14.0,8.0,0.0,0.0,13.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,16.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,0.0,0.0,1,9
302.0,47,10.2291019142,13.079042763,14.6754966887,18.4232891832,0.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,7.0,16.0,11.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,8.0,16.0,16.0,8.0,0.0,0.0,0.0,16.0,15.0,14.0,14.0,0.0,0.0,13.0,14.0,12.0,16.0,12.0,0.0,0.0,0.0,13.0,16.0,16.0,7.0,0.0,0,6
282.0,46,12.0838225622,13.0958117241,17.1359338061,13.6353427896,0.0,8.0,16.0,9.0,0.0,0.0,0.0,0.0,15.0,10.0,11.0,7.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,11.0,10.0,13.0,16.0,0.0,0.0,0.0,8.0,8.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,0.0,8.0,16.0,16.0,16.0,0.0,0.0,1,9
334.0,34,11.0226221772,14.0426830264,16.749001996,15.8138722555,0.0,0.0,11.0,16.0,13.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,16.0,16.0,12.0,0.0,0.0,14.0,16.0,16.0,12.0,0.0,0.0,16.0,16.0,16.0,12.0,0.0,0.0,0.0,12.0,16.0,16.0,0.0,0.0,0.0,0.0,14.0,16.0,12.0,0.0,0.0,0,1
338.0,46,10.7743718483,14.7746596557,17.3520710059,17.9334319527,0.0,0.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,12.0,16.0,13.0,0.0,0.0,0.0,0.0,6.0,16.0,11.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,15.0,12.0,12.0,0.0,0.0,13.0,6.0,0.0,13.0,6.0,0.0,16.0,7.0,0.0,9.0,15.0,0.0,0.0,0.0,14.0,16.0,16.0,16.0,0.0,1,8
241.5,49,9.74335731109,13.6180052506,18.7177363699,13.0676328502,0.0,0.0,10.0,16.0,16.0,16.0,10.0,0.0,0.0,8.0,8.0,12.0,16.0,7.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,13.0,16.0,16.0,15.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0,7
262.0,48,10.50744367,14.5969379343,14.8066157761,13.9586513995,0.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,16.0,11.0,0.0,0.0,11.0,6.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,7.0,15.0,12.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,0,5
279.5,44,11.0265459335,13.2358434308,15.6440071556,13.7161598092,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,11.0,0.0,0.0,6.0,16.0,16.0,16.0,16.0,0.0,0.0,7.0,13.0,16.0,12.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,8.0,16.0,9.0,0.0,0.0,0.0,0,9
241.0,43,9.98405038059,12.6551761753,15.7192254495,14.8457814661,0.0,10.0,16.0,14.0,0.0,0.0,0.0,0.0,7.0,10.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,15.0,16.0,16.0,16.0,10.0,0.0,10.0,16.0,11.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0,7
287.5,42,10.0391578299,14.2721263266,17.7542028986,15.4063768116,0.0,0.0,12.0,16.0,6.0,0.0,0.0,0.0,0.0,14.0,16.0,9.0,0.0,0.0,6.0,15.0,16.0,16.0,10.0,0.0,0.0,8.0,9.0,16.0,14.0,0.0,0.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,0.0,8.0,16.0,12.0,0.0,0.0,7.0,12.0,16.0,12.0,0.0,0.0,0.0,13.0,16.0,14.0,0.0,0.0,0,1
356.5,34,10.4954638927,13.9421222223,15.2949976625,16.0682561945,0.0,0.0,16.0,16.0,11.0,0.0,0.0,0.0,12.0,9.0,0.0,13.0,0.0,0.0,0.0,11.0,10.0,12.0,11.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,12.0,8.0,11.0,0.0,0.0,0.0,8.0,0.0,7.0,9.0,0.0,0.0,12.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,16.0,11.0,12.0,6.0,0.0,2,8
267.5,45,10.2364073599,14.8765905181,15.1570093458,16.0,0.0,10.0,16.0,16.0,9.0,0.0,0.0,0.0,15.0,13.0,12.0,12.0,0.0,0.0,0.0,11.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,7.0,16.0,12.0,0.0,0.0,7.0,0.0,0.0,9.0,16.0,16.0,16.0,16.0,0.0,0,2
280.5,43,9.84454386817,14.0137746271,16.7302436126,18.9286987522,0.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,8.0,16.0,15.0,7.0,0.0,0.0,12.0,16.0,13.0,13.0,7.0,0.0,0.0,15.0,7.0,8.0,16.0,0.0,0.0,0.0,7.0,16.0,16.0,16.0,0.0,1,6
319.5,41,11.5691592216,13.4488375353,17.4538341158,18.369848722,0.0,0.0,9.0,16.0,6.0,0.0,0.0,0.0,0.0,14.0,16.0,7.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,9.0,16.0,10.0,8.0,0.0,0.0,15.0,16.0,16.0,16.0,16.0,0.0,0.0,15.0,16.0,16.0,16.0,0.0,0.0,0.0,7.0,16.0,16.0,14.0,0.0,0,6
208.5,54,9.32950276643,14.7296901573,17.2462030376,11.6698641087,0.0,12.0,16.0,16.0,16.0,16.0,0.0,0.0,12.0,11.0,8.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,0,7
298.0,35,12.1082284777,13.5932692577,14.4653243848,19.6621923937,0.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,12.0,0.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,14.0,16.0,16.0,9.0,0.0,0,6
237.0,47,10.5687637607,14.556174937,15.9226441632,15.452883263,0.0,7.0,16.0,14.0,0.0,0.0,0.0,7.0,16.0,9.0,11.0,11.0,0.0,0.0,7.0,16.0,0.0,6.0,16.0,0.0,0.0,6.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,16.0,16.0,0.0,0,2
186.0,50,10.0420647296,14.3411955666,20.232078853,10.8189964158,0.0,0.0,14.0,16.0,16.0,16.0,16.0,0.0,7.0,15.0,9.0,8.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,0,7
288.5,46,10.2790542494,13.3075104896,17.125361063,15.4685153091,0.0,0.0,16.0,16.0,7.0,0.0,0.0,0.0,6.0,11.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,7.0,0.0,0.0,0.0,13.0,16.0,0.0,9.0,13.0,13.0,16.0,13.0,0.0,0.0,12.0,16.0,16.0,16.0,15.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0,7
308.5,31,10.8071215646,14.4539469869,16.4489465154,16.3300918422,0.0,0.0,12.0,16.0,7.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,0.0,0.0,0.0,15.0,16.0,12.0,0.0,0.0,7.0,16.0,16.0,8.0,0.0,0.0,15.0,16.0,16.0,8.0,0.0,0.0,12.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,11.0,16.0,15.0,0.0,0.0,0,1
335.0,36,11.2993381913,13.0923904728,15.2805970149,18.5542288557,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,16.0,16.0,14.0,0.0,0.0,0.0,16.0,9.0,6.0,15.0,0.0,0.0,14.0,0.0,0.0,8.0,12.0,0.0,11.0,11.0,9.0,16.0,8.0,0.0,0.0,6.0,16.0,16.0,11.0,0.0,0.0,1,6
267.5,45,10.6310337445,12.745960842,16.2878504673,11.3514018692,0.0,0.0,12.0,16.0,6.0,0.0,0.0,6.0,14.0,0.0,0.0,15.0,0.0,0.0,7.0,14.0,8.0,11.0,16.0,8.0,0.0,9.0,12.0,8.0,14.0,8.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,1,9
223.0,55,9.55064304348,13.4160065319,17.0134529148,14.091180867,0.0,7.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,9.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,16.0,11.0,0.0,0.0,0.0,11.0,8.0,15.0,8.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0,3
289.5,54,9.47074333515,12.8009298743,15.4219919401,18.1139896373,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,6.0,11.0,8.0,16.0,10.0,0.0,15.0,10.0,14.0,16.0,16.0,16.0,16.0,6.0,0.0,8.0,12.0,16.0,16.0,0.0,0.0,0.0,0.0,8.0,16.0,12.0,0.0,0.0,0,4
286.0,46,10.5687707495,12.7099006927,16.8846153846,19.520979021,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,16.0,14.0,0.0,0.0,14.0,11.0,0.0,0.0,15.0,0.0,6.0,11.0,0.0,6.0,16.0,0.0,0.0,0.0,10.0,16.0,16.0,0.0,0.0,1,6
371.5,41,12.2407294598,14.3505463495,16.2844324809,14.4293405114,0.0,14.0,16.0,8.0,0.0,0.0,0.0,0.0,16.0,12.0,16.0,14.0,0.0,0.0,0.0,13.0,0.0,6.0,16.0,8.0,0.0,16.0,9.0,10.0,16.0,8.0,0.0,7.0,12.0,12.0,15.0,8.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,12.0,10.0,10.0,15.0,6.0,0.0,0.0,12.0,16.0,16.0,13.0,0.0,0.0,1,9
300.5,41,11.0613765388,12.7130727176,15.8829728231,19.7848031059,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,0.0,0.0,15.0,7.0,0.0,6.0,13.0,0.0,12.0,13.0,8.0,11.0,15.0,0.0,0.0,0.0,12.0,16.0,14.0,6.0,0.0,1,6
344.0,46,11.2343170501,13.9601847512,17.2897286822,14.0518410853,0.0,10.0,16.0,16.0,10.0,0.0,0.0,0.0,16.0,9.0,6.0,14.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,8.0,0.0,9.0,16.0,16.0,16.0,11.0,0.0,0.0,6.0,7.0,10.0,12.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,13.0,0.0,0.0,11.0,12.0,0.0,0.0,11.0,16.0,16.0,16.0,7.0,0.0,1,9
223.5,60,9.97715214372,14.4464151365,17.3937360179,14.571961223,0.0,0.0,12.0,16.0,11.0,0.0,0.0,6.0,14.0,8.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,9.0,10.0,0.0,11.0,10.0,0.0,0.0,0.0,16.0,16.0,12.0,0.0,0.0,0,3
257.5,53,9.67362607825,12.6964038685,15.3844660194,15.5915857605,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,12.0,15.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,10.0,16.0,10.0,11.0,16.0,14.0,6.0,14.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0,4
292.5,38,10.1704545898,13.8460831362,17.9868945869,13.7527065527,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,8.0,0.0,0.0,13.0,16.0,16.0,16.0,0.0,10.0,16.0,11.0,12.0,16.0,6.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,6.0,0.0,0,1
291.5,44,11.0533839921,14.0219941292,15.8959405374,14.5506003431,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,14.0,0.0,0.0,11.0,16.0,16.0,16.0,0.0,0.0,0.0,8.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,6.0,6.0,8.0,16.0,0.0,0.0,0.0,14.0,16.0,16.0,12.0,0.0,0.0,0,9
224.0,54,9.49634796264,14.0220324772,14.9665178571,16.7983630952,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,13.0,13.0,16.0,0.0,0.0,0.0,0.0,15.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,12.0,16.0,7.0,0.0,0.0,7.0,16.0,16.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0,2
327.0,55,10.8660352604,12.5003566692,16.4128440367,12.9057084608,0.0,0.0,14.0,16.0,0.0,0.0,0.0,0.0,14.0,12.0,13.0,14.0,0.0,0.0,0.0,16.0,0.0,10.0,16.0,10.0,0.0,16.0,13.0,16.0,16.0,8.0,0.0,8.0,9.0,14.0,16.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1,9
357.5,46,10.76521546,14.1216429579,14.9944055944,16.4512820513,0.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,16.0,10.0,12.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,14.0,0.0,0.0,14.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,11.0,14.0,15.0,11.0,0.0,0.0,16.0,9.0,0.0,16.0,0.0,0.0,0.0,13.0,16.0,16.0,14.0,0.0,0.0,2,8
426.0,38,12.1847233039,12.5145119765,15.7484350548,16.4667449139,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,15.0,7.0,0.0,0.0,0.0,16.0,6.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,11.0,8.0,6.0,12.0,0.0,0.0,8.0,8.0,0.0,15.0,0.0,0.0,9.0,7.0,0.0,15.0,11.0,9.0,16.0,0.0,0.0,0.0,0.0,12.0,16.0,10.0,0.0,0.0,1,0
270.5,44,10.7348209596,12.2999556059,15.6364756624,18.4146642021,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,6.0,16.0,6.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,13.0,16.0,16.0,11.0,0.0,0.0,13.0,16.0,0.0,6.0,6.0,0.0,0.0,16.0,0.0,11.0,6.0,0.0,0.0,0.0,11.0,16.0,12.0,0.0,0.0,1,6
238.0,59,9.18470287755,13.2860002165,16.0798319328,17.2457983193,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,8.0,0.0,0.0,15.0,0.0,16.0,0.0,0.0,16.0,8.0,6.0,16.0,0.0,11.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,8.0,16.0,9.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0,4
222.5,60,10.7829853588,13.9000484538,17.0344569288,15.7093632959,0.0,8.0,16.0,14.0,0.0,0.0,0.0,0.0,16.0,6.0,13.0,8.0,0.0,0.0,0.0,7.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,12.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,13.0,9.0,7.0,13.0,7.0,0.0,0.0,6.0,16.0,16.0,11.0,0.0,0.0,0,3
261.0,33,9.40125099896,12.2620349208,15.5434227331,14.1117496807,0.0,0.0,6.0,16.0,7.0,0.0,0.0,0.0,0.0,11.0,16.0,12.0,0.0,0.0,0.0,8.0,16.0,16.0,12.0,0.0,6.0,16.0,16.0,16.0,8.0,0.0,0.0,12.0,15.0,16.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0,1
