area,width,contours,radius,centroid_x,centroid_y,corners,circles,angle,weight_0_2,weight_0_3,weight_0_4,weight_0_5,weight_0_6,weight_1_1,weight_1_2,weight_1_3,weight_1_4,weight_1_5,weight_1_6,weight_2_1,weight_2_2,weight_2_3,weight_2_4,weight_2_5,weight_2_6,weight_3_1,weight_3_2,weight_3_3,weight_3_4,weight_3_5,weight_3_6,weight_4_1,weight_4_2,weight_4_3,weight_4_4,weight_4_5,weight_4_6,weight_5_1,weight_5_2,weight_5_3,weight_5_4,weight_5_5,weight_5_6,weight_6_1,weight_6_2,weight_6_3,weight_6_4,weight_6_5,weight_6_6,weight_7_2,weight_7_3,weight_7_4,weight_7_5,weight_7_6,weight_7_7,num_holes,label
189.5,21.0,41.0,9.08950689936,14.4001759015,16.8381706245,26.0,1.0,90.0,14.0,16.0,6.0,0.0,0.0,0.0,15.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,13.0,14.0,7.0,0.0,0.0,15.0,16.0,16.0,16.0,13.0,0.0,0.0,2
442.5,19.0,26.0,12.9440895831,15.5506591337,16.2229755179,25.0,2.0,90.0,7.0,9.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,10.0,0.0,0.0,16.0,12.0,11.0,16.0,0.0,0.0,12.0,0.0,0.0,9.0,8.0,0.0,12.0,0.0,0.0,8.0,8.0,0.0,16.0,0.0,0.0,8.0,8.0,0.0,16.0,10.0,11.0,15.0,6.0,7.0,16.0,13.0,0.0,0.0,0.0,1.0,0
439.5,20.0,36.0,12.2775111634,15.0439893819,16.2597648843,28.0,3.0,90.0,7.0,12.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,12.0,0.0,0.0,13.0,0.0,8.0,8.0,0.0,0.0,12.0,8.0,7.0,9.0,0.0,0.0,12.0,6.0,0.0,15.0,8.0,14.0,16.0,0.0,8.0,12.0,12.0,0.0,0.0,0.0,1.0,0
257.0,16.0,40.0,9.0035171543,14.7399481193,17.686770428,22.0,0.0,82.2348337173,0.0,10.0,16.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,16.0,15.0,10.0,0.0,0.0,0.0,14.0,16.0,13.0,10.0,0.0,0.0,11.0,16.0,8.0,16.0,0.0,0.0,10.0,16.0,13.0,0.0,0.0,1.0,6
267.0,21.0,55.0,9.06377850817,16.0686641698,14.0187265918,24.0,2.0,-75.3791275024,0.0,0.0,14.0,0.0,6.0,0.0,0.0,16.0,6.0,11.0,12.0,0.0,14.0,9.0,0.0,16.0,0.0,7.0,16.0,16.0,16.0,15.0,0.0,0.0,16.0,16.0,16.0,13.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,4
221.0,19.0,44.0,9.84224819066,17.7202111614,14.149321267,21.0,2.0,90.0,0.0,10.0,14.0,7.0,0.0,0.0,16.0,12.0,11.0,16.0,0.0,6.0,6.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,6.0,10.0,16.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,3
443.5,19.0,30.0,12.4080932355,15.592634348,15.4862833521,29.0,3.0,90.0,9.0,13.0,16.0,0.0,0.0,0.0,15.0,15.0,10.0,12.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,12.0,0.0,0.0,9.0,7.0,0.0,12.0,0.0,0.0,0.0,8.0,0.0,12.0,0.0,0.0,11.0,6.0,0.0,16.0,10.0,14.0,16.0,0.0,8.0,12.0,10.0,0.0,0.0,0.0,1.0,0
224.0,18.0,49.0,9.53781873649,14.1770833333,14.9032738095,23.0,2.0,83.9909939766,6.0,11.0,16.0,6.0,0.0,0.0,14.0,15.0,11.0,0.0,0.0,8.0,16.0,7.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,8.0,15.0,10.0,0.0,10.0,14.0,7.0,0.0,0.0,0.0,0.0,5
246.0,21.0,36.0,9.17054257657,17.3882113821,19.0853658537,17.0,0.0,90.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,15.0,16.0,15.0,12.0,0.0,15.0,16.0,13.0,12.0,12.0,0.0,1
464.0,20.0,33.0,12.3328459638,15.6767241379,15.5452586207,31.0,4.0,90.0,0.0,15.0,16.0,6.0,0.0,0.0,14.0,15.0,8.0,14.0,0.0,7.0,12.0,0.0,0.0,8.0,0.0,7.0,8.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,8.0,8.0,0.0,11.0,0.0,0.0,9.0,7.0,0.0,15.0,7.0,8.0,14.0,0.0,0.0,12.0,12.0,6.0,0.0,0.0,1.0,0
316.5,21.0,41.0,10.5910224193,15.906266456,14.3138493944,26.0,3.0,82.8749833107,11.0,16.0,8.0,0.0,0.0,8.0,16.0,0.0,16.0,0.0,0.0,8.0,11.0,0.0,13.0,10.0,0.0,0.0,15.0,9.0,11.0,15.0,0.0,0.0,0.0,7.0,7.0,15.0,6.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,8.0,0.0,0.0,11.0,12.0,8.0,15.0,16.0,15.0,6.0,0.0,1.0,9
215.5,21.0,55.0,9.14599320397,16.3766434648,16.837587007,23.0,1.0,-56.3099365234,0.0,0.0,11.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,8.0,0.0,13.0,8.0,0.0,10.0,10.0,8.0,16.0,8.0,9.0,16.0,7.0,0.0,12.0,12.0,13.0,14.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,4
214.0,20.0,48.0,9.89469484596,16.5381619938,14.7009345794,21.0,0.0,79.2157020569,8.0,14.0,13.0,0.0,0.0,8.0,15.0,12.0,16.0,8.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,7.0,9.0,16.0,6.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,3
400.5,19.0,39.0,10.6001567778,16.2222222222,15.9092800666,29.0,4.0,90.0,0.0,9.0,15.0,12.0,0.0,0.0,13.0,8.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,7.0,13.0,16.0,0.0,0.0,0.0,11.0,12.0,14.0,12.0,0.0,0.0,13.0,0.0,0.0,11.0,7.0,0.0,13.0,7.0,0.0,8.0,8.0,0.0,9.0,16.0,13.0,0.0,0.0,2.0,8
271.0,19.0,50.0,9.93141777587,18.3831488315,15.3191881919,21.0,2.0,83.6598086357,0.0,14.0,9.0,0.0,0.0,0.0,0.0,15.0,13.0,6.0,0.0,0.0,8.0,12.0,0.0,12.0,0.0,0.0,0.0,15.0,10.0,16.0,0.0,0.0,0.0,10.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,13.0,15.0,14.0,11.0,0.0,1.0,9
404.5,18.0,36.0,11.0007897052,15.5838483725,15.1499793984,31.0,4.0,90.0,0.0,14.0,16.0,12.0,0.0,0.0,16.0,12.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,15.0,0.0,0.0,10.0,16.0,16.0,8.0,0.0,0.0,15.0,10.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,13.0,16.0,10.0,0.0,0.0,2.0,8
234.5,22.0,48.0,9.64488453914,14.8777540867,15.9196872779,24.0,2.0,-55.3048400879,0.0,11.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,8.0,16.0,8.0,0.0,13.0,15.0,0.0,16.0,16.0,16.0,15.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,4
281.5,17.0,51.0,11.1029042399,15.5257548845,12.9745411486,28.0,2.0,90.0,0.0,12.0,12.0,0.0,0.0,0.0,13.0,0.0,0.0,16.0,0.0,0.0,13.0,0.0,12.0,14.0,0.0,0.0,9.0,16.0,16.0,6.0,0.0,0.0,7.0,16.0,16.0,0.0,0.0,0.0,11.0,0.0,7.0,11.0,0.0,0.0,13.0,0.0,0.0,16.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,2.0,8
367.5,20.0,45.0,10.5639719035,15.5573696145,14.906122449,30.0,2.0,90.0,6.0,12.0,11.0,0.0,0.0,6.0,16.0,12.0,16.0,13.0,0.0,7.0,13.0,0.0,16.0,16.0,8.0,0.0,14.0,16.0,15.0,7.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,16.0,16.0,11.0,0.0,0.0,6.0,16.0,13.0,16.0,0.0,6.0,15.0,12.0,10.0,0.0,0.0,1.0,8
211.0,19.0,43.0,9.52728144894,14.1516587678,12.8617693523,19.0,3.0,-75.963760376,6.0,12.0,12.0,12.0,0.0,0.0,16.0,12.0,12.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,8.0,11.0,13.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,5
266.0,20.0,51.0,9.34802103247,15.2556390977,14.515037594,21.0,0.0,85.6012945175,8.0,15.0,16.0,0.0,0.0,0.0,15.0,14.0,16.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,12.0,16.0,8.0,0.0,0.0,14.0,16.0,16.0,16.0,10.0,0.0,9.0,16.0,12.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,7
267.0,20.0,46.0,9.46431064662,15.0786516854,16.006866417,26.0,1.0,90.0,0.0,13.0,11.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,7.0,16.0,12.0,8.0,14.0,8.0,0.0,15.0,16.0,16.0,16.0,0.0,0.0,0.0,9.0,16.0,11.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,0.0,4
209.0,20.0,54.0,9.85079398876,17.0374800638,14.966507177,26.0,1.0,87.709389925,10.0,15.0,11.0,0.0,0.0,0.0,8.0,6.0,13.0,12.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0,11.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,11.0,14.0,0.0,15.0,16.0,11.0,0.0,0.0,0.0,0.0,3
194.5,15.0,36.0,8.86589616754,14.6272493573,16.6803770351,21.0,0.0,90.0,0.0,14.0,10.0,0.0,0.0,0.0,12.0,16.0,12.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,11.0,16.0,12.0,15.0,0.0,6.0,16.0,16.0,7.0,0.0,0.0,0.0,2
268.5,20.0,38.0,11.0167141999,16.6213531968,19.5350713842,23.0,2.0,64.5366535187,0.0,9.0,7.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,12.0,12.0,8.0,6.0,0.0,0.0,12.0,16.0,16.0,16.0,12.0,0.0,9.0,16.0,13.0,11.0,16.0,0.0,10.0,15.0,12.0,0.0,0.0,1.0,6
399.5,19.0,34.0,12.1258500873,15.9895702962,17.1188986233,27.0,2.0,90.0,0.0,11.0,0.0,0.0,0.0,0.0,12.0,16.0,7.0,0.0,0.0,0.0,16.0,16.0,16.0,13.0,0.0,0.0,16.0,10.0,0.0,12.0,0.0,0.0,16.0,0.0,0.0,0.0,10.0,0.0,15.0,0.0,0.0,0.0,12.0,0.0,14.0,0.0,8.0,16.0,8.0,0.0,13.0,15.0,7.0,0.0,0.0,1.0,0
278.5,19.0,47.0,9.45095530995,15.2268102932,14.6606822262,21.0,0.0,90.0,8.0,15.0,15.0,0.0,0.0,0.0,16.0,13.0,16.0,8.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,13.0,16.0,16.0,15.0,0.0,0.0,13.0,16.0,13.0,12.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,7
240.5,18.0,42.0,9.83213795692,14.3756063756,18.5204435204,24.0,3.0,80.5376777649,0.0,12.0,15.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,11.0,0.0,0.0,0.0,16.0,15.0,7.0,10.0,0.0,0.0,10.0,9.0,0.0,15.0,0.0,0.0,12.0,16.0,10.0,0.0,0.0,1.0,6
238.0,20.0,34.0,9.6495221674,18.2254901961,12.049719888,24.0,0.0,90.0,6.0,12.0,14.0,16.0,14.0,0.0,12.0,12.0,10.0,12.0,16.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,9.0,16.0,16.0,9.0,0.0,0.0,9.0,16.0,11.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,7
226.5,19.0,45.0,10.2251987241,15.5239146431,13.1324503311,23.0,0.0,90.0,10.0,12.0,15.0,10.0,0.0,0.0,11.0,8.0,14.0,16.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,7.0,14.0,13.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,3
233.0,20.0,63.0,9.75193495956,14.9306151645,16.7703862661,27.0,1.0,77.4711923599,0.0,7.0,12.0,6.0,0.0,0.0,11.0,16.0,9.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,16.0,12.0,0.0,0.0,16.0,0.0,0.0,13.0,8.0,0.0,11.0,13.0,6.0,14.0,8.0,0.0,8.0,16.0,12.0,0.0,0.0,0.0,6
341.5,20.0,41.0,9.18541772728,14.7018057589,17.6193265007,31.0,4.0,90.0,11.0,14.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,8.0,0.0,0.0,0.0,12.0,12.0,6.0,0.0,0.0,0.0,8.0,16.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,8.0,0.0,10.0,0.0,0.0,0.0,12.0,9.0,11.0,12.0,14.0,0.0,0.0,2.0,8
231.5,17.0,45.0,9.82101355391,17.2015838733,13.5269978402,20.0,2.0,90.0,9.0,16.0,16.0,15.0,0.0,0.0,0.0,0.0,7.0,15.0,8.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,12.0,13.0,16.0,0.0,0.0,6.0,14.0,16.0,13.0,0.0,0.0,0.0,13.0,11.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,7
237.5,20.0,44.0,8.03308130498,14.7073684211,19.4764912281,22.0,0.0,90.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,11.0,14.0,8.0,0.0,0.0,0.0,16.0,11.0,16.0,11.0,0.0,12.0,16.0,16.0,16.0,16.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,4
208.0,22.0,40.0,10.8051296031,16.4174679487,15.2956730769,26.0,3.0,82.8749833107,12.0,16.0,16.0,0.0,0.0,11.0,10.0,0.0,16.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,16.0,16.0,16.0,16.0,9.0,0.0,0.0,3
224.0,18.0,59.0,9.18910540779,16.4151785714,14.6882440476,20.0,2.0,87.5104472637,9.0,13.0,16.0,6.0,0.0,0.0,16.0,14.0,16.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,16.0,13.0,6.0,0.0,0.0,0.0,0.0,12.0,16.0,6.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,7.0,12.0,15.0,0.0,11.0,16.0,11.0,0.0,0.0,0.0,0.0,3
217.5,16.0,37.0,9.16714858236,12.7777777778,14.0137931034,20.0,1.0,90.0,8.0,12.0,0.0,0.0,0.0,0.0,16.0,12.0,11.0,10.0,0.0,0.0,16.0,16.0,14.0,8.0,0.0,0.0,13.0,11.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,8
348.5,20.0,45.0,12.2763645027,16.3725490196,12.9827833572,21.0,4.0,90.0,6.0,13.0,15.0,9.0,0.0,0.0,15.0,8.0,0.0,16.0,0.0,8.0,9.0,0.0,0.0,15.0,8.0,7.0,15.0,9.0,10.0,16.0,8.0,0.0,0.0,8.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,11.0,9.0,0.0,14.0,0.0,0.0,15.0,16.0,7.0,0.0,0.0,1.0,9
192.5,20.0,54.0,9.68127348567,15.780952381,16.8519480519,25.0,1.0,90.0,9.0,15.0,6.0,0.0,0.0,0.0,16.0,6.0,14.0,0.0,0.0,0.0,14.0,0.0,8.0,8.0,0.0,0.0,7.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,15.0,12.0,11.0,6.0,14.0,14.0,12.0,8.0,8.0,0.0,0.0,2
262.0,21.0,49.0,8.95478313473,16.3148854962,13.1876590331,25.0,0.0,-84.8055725098,6.0,15.0,16.0,16.0,9.0,0.0,8.0,11.0,8.0,16.0,12.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,7.0,8.0,16.0,9.0,0.0,8.0,16.0,16.0,16.0,16.0,7.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,7
211.0,18.0,46.0,8.46876243353,15.7195892575,15.3412322275,24.0,0.0,90.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,16.0,0.0,0.0,16.0,14.0,13.0,16.0,0.0,0.0,0.0,6.0,15.0,14.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,4
224.0,20.0,51.0,10.325329204,17.5401785714,15.447172619,22.0,4.0,85.0302591324,10.0,16.0,13.0,0.0,0.0,7.0,13.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,13.0,11.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,14.0,8.0,15.0,16.0,14.0,9.0,0.0,0.0,0.0,3
434.0,20.0,34.0,11.8563222209,15.3767281106,16.0675883257,35.0,2.0,90.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,15.0,16.0,14.0,0.0,0.0,15.0,0.0,0.0,12.0,6.0,6.0,10.0,0.0,0.0,7.0,8.0,7.0,8.0,0.0,0.0,8.0,8.0,6.0,13.0,0.0,0.0,13.0,0.0,0.0,16.0,10.0,12.0,13.0,0.0,6.0,12.0,12.0,0.0,0.0,0.0,1.0,0
198.0,19.0,49.0,8.94299154138,16.569023569,15.7146464646,29.0,1.0,-71.5650482178,0.0,0.0,9.0,6.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,13.0,11.0,0.0,13.0,7.0,0.0,16.0,13.0,13.0,16.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,4
230.5,21.0,41.0,11.1496332926,15.1388286334,18.3629790311,27.0,2.0,82.8749833107,0.0,0.0,13.0,15.0,0.0,0.0,6.0,16.0,9.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,12.0,7.0,0.0,0.0,9.0,15.0,9.0,13.0,11.0,0.0,6.0,12.0,16.0,10.0,0.0,1.0,6
254.0,21.0,48.0,9.59482418902,15.1437007874,16.7237532808,19.0,0.0,86.1859250069,13.0,13.0,0.0,0.0,0.0,0.0,16.0,15.0,11.0,0.0,0.0,0.0,16.0,8.0,16.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,7.0,8.0,15.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,12.0,16.0,16.0,16.0,11.0,11.0,10.0,0.0,6.0,8.0,0.0,0.0,2
231.0,17.0,50.0,8.94432419439,16.5281385281,13.8116883117,17.0,0.0,90.0,10.0,16.0,16.0,15.0,0.0,0.0,0.0,8.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,6.0,8.0,12.0,11.0,0.0,0.0,16.0,16.0,16.0,15.0,0.0,0.0,0.0,13.0,10.0,11.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,7
288.5,22.0,47.0,8.9912785932,14.6735990757,14.9584055459,21.0,1.0,90.0,16.0,16.0,16.0,16.0,16.0,0.0,15.0,12.0,8.0,7.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,8.0,16.0,12.0,6.0,0.0,0.0,6.0,12.0,15.0,16.0,11.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,12.0,0.0,14.0,12.0,0.0,15.0,16.0,16.0,6.0,0.0,0.0,0.0,5
205.0,19.0,50.0,9.01571450863,14.9699186992,14.6040650407,21.0,2.0,90.0,16.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,7.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7
253.0,21.0,39.0,9.5524037777,15.6693017128,19.1561264822,22.0,4.0,90.0,0.0,11.0,16.0,7.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,14.0,15.0,0.0,0.0,11.0,16.0,11.0,11.0,15.0,0.0,11.0,15.0,16.0,12.0,0.0,1.0,6
214.5,19.0,43.0,10.0951258578,19.710955711,15.5066045066,20.0,1.0,88.0250660181,9.0,16.0,15.0,6.0,0.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,15.0,14.0,0.0,0.0,0.0,12.0,16.0,8.0,6.0,15.0,15.0,7.0,0.0,0.0,0.0,3
290.0,14.0,20.0,11.0185450747,15.9224137931,15.1574712644,11.0,0.0,90.0,9.0,12.0,7.0,0.0,0.0,0.0,0.0,16.0,16.0,9.0,0.0,0.0,0.0,16.0,16.0,12.0,0.0,0.0,0.0,16.0,16.0,12.0,0.0,0.0,0.0,15.0,16.0,12.0,0.0,0.0,0.0,13.0,16.0,12.0,0.0,0.0,11.0,16.0,16.0,0.0,0.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,1
262.5,21.0,30.0,9.53709174016,13.2126984127,14.1352380952,18.0,0.0,90.0,8.0,16.0,16.0,16.0,8.0,0.0,14.0,13.0,10.0,8.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,12.0,16.0,8.0,0.0,0.0,0.0,9.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,8.0,16.0,16.0,0.0,0.0,0.0,0.0,5
257.0,21.0,47.0,9.87593445076,15.3514915694,14.2081712062,20.0,1.0,90.0,15.0,16.0,16.0,13.0,0.0,0.0,7.0,8.0,12.0,16.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,11.0,16.0,16.0,16.0,15.0,6.0,0.0,9.0,16.0,8.0,8.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7
258.5,21.0,54.0,8.56759726411,14.2637008382,15.8175370729,32.0,2.0,-69.4439544678,0.0,16.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,15.0,0.0,0.0,16.0,0.0,11.0,15.0,0.0,11.0,16.0,12.0,16.0,12.0,0.0,12.0,12.0,15.0,15.0,11.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,4
359.0,21.0,42.0,9.77004638867,15.5320334262,16.139275766,20.0,3.0,90.0,10.0,16.0,16.0,6.0,0.0,6.0,16.0,16.0,16.0,15.0,0.0,8.0,16.0,6.0,0.0,12.0,0.0,8.0,16.0,0.0,0.0,6.0,9.0,8.0,14.0,0.0,0.0,9.0,12.0,0.0,16.0,10.0,10.0,16.0,12.0,0.0,15.0,16.0,16.0,16.0,11.0,8.0,16.0,16.0,12.0,0.0,0.0,1.0,0
