,area,contours,radius,hull_radius,centroid_x,centroid_y,weight_0_0,weight_0_1,weight_0_2,weight_0_3,weight_1_0,weight_1_1,weight_1_2,weight_1_3,weight_2_0,weight_2_1,weight_2_2,weight_2_3,weight_3_0,weight_3_1,weight_3_2,weight_3_3,num_holes,label
1030,306.5,31,10.5901673206,14.0099330265,14.9206090266,15.5459488853,0.0,48.0,44.0,0.0,0.0,43.0,47.0,0.0,0.0,58.0,31.0,0.0,0.0,52.0,43.0,0.0,0,1
1031,272.5,48,10.4412415108,13.4800724385,14.274617737,13.7272171254,4.0,56.0,46.0,0.0,0.0,42.0,41.0,0.0,0.0,42.0,20.0,0.0,0.0,54.0,13.0,0.0,0,8
1032,366.0,39,11.3801559525,13.4497178806,16.2850637523,13.3114754098,7.0,53.0,52.0,5.0,13.0,41.0,52.0,14.0,0.0,6.0,46.0,10.0,0.0,45.0,47.0,2.0,1,9
1033,277.0,43,11.342785155,13.6400263977,15.3622141998,19.321299639,0.0,27.0,20.0,0.0,4.0,43.0,0.0,0.0,9.0,58.0,36.0,5.0,0.0,32.0,49.0,24.0,1,6
1034,280.5,32,10.6784102251,14.1703780394,16.4081996435,15.8983957219,0.0,47.0,37.0,0.0,0.0,21.0,56.0,0.0,0.0,29.0,50.0,0.0,0.0,44.0,53.0,0.0,0,1
1035,328.0,42,10.9511816768,14.6948976541,18.3480691057,17.4425813008,0.0,32.0,41.0,0.0,0.0,35.0,56.0,0.0,0.0,13.0,64.0,12.0,0.0,35.0,64.0,42.0,0,1
1036,208.0,47,8.87750354631,12.5196837583,14.84375,15.8766025641,0.0,38.0,2.0,0.0,17.0,25.0,25.0,17.0,6.0,43.0,45.0,1.0,0.0,26.0,20.0,0.0,0,4
1037,255.5,60,10.8013542486,13.788144667,14.3946510111,18.4076973255,0.0,8.0,40.0,0.0,0.0,41.0,14.0,12.0,19.0,32.0,41.0,6.0,29.0,34.0,46.0,0.0,0,4
1038,269.0,64,9.72076090718,13.5012527334,15.9733581165,18.2001239157,0.0,2.0,48.0,0.0,0.0,32.0,22.0,17.0,14.0,44.0,43.0,13.0,16.0,32.0,52.0,2.0,0,4
1039,259.5,38,10.2682530621,14.3737321342,15.6204238921,13.5709698137,0.0,47.0,58.0,8.0,0.0,11.0,56.0,6.0,11.0,60.0,29.0,3.0,2.0,42.0,0.0,0.0,0,7
1040,291.0,62,10.7357605459,13.910796918,16.3676975945,13.1649484536,2.0,52.0,8.0,41.0,14.0,49.0,42.0,27.0,1.0,36.0,43.0,2.0,0.0,42.0,5.0,0.0,0,4
1041,280.5,44,10.8255688326,13.2968224336,15.6387403446,18.1972667855,0.0,37.0,37.0,0.0,0.0,41.0,1.0,0.0,6.0,57.0,42.0,3.0,0.0,37.0,64.0,23.0,0,6
1042,420.0,37,11.5067109552,13.880648753,16.0674603175,15.5650793651,0.0,44.0,52.0,5.0,0.0,51.0,51.0,6.0,1.0,43.0,49.0,7.0,3.0,48.0,45.0,1.0,2,8
1043,265.0,46,11.5808498838,13.418817444,15.9559748428,19.1509433962,0.0,33.0,23.0,0.0,0.0,46.0,0.0,0.0,1.0,53.0,35.0,7.0,0.0,34.0,49.0,29.0,1,6
1044,259.0,49,9.59830712886,12.2889923344,14.3088803089,15.4510939511,0.0,43.0,13.0,0.0,16.0,36.0,33.0,16.0,14.0,54.0,45.0,0.0,0.0,29.0,20.0,0.0,0,4
1045,379.5,42,11.03040836,13.6534148403,15.3807641634,14.6148440931,3.0,39.0,47.0,2.0,15.0,44.0,38.0,2.0,0.0,38.0,38.0,0.0,0.0,34.0,43.0,0.0,2,8
1046,274.5,60,10.2542278635,13.7498440955,17.0910746812,14.0680024287,0.0,28.0,36.0,34.0,0.0,14.0,56.0,2.0,11.0,54.0,51.0,4.0,0.0,28.0,15.0,0.0,0,7
1047,338.0,43,11.5869581622,13.2015624871,16.6903353057,18.7785996055,0.0,28.0,26.0,0.0,2.0,60.0,7.0,0.0,2.0,56.0,30.0,14.0,0.0,24.0,35.0,44.0,1,6
1048,272.0,63,9.35104041994,13.3128956327,14.9215686275,17.7720588235,0.0,8.0,46.0,0.0,0.0,40.0,19.0,1.0,25.0,51.0,52.0,9.0,9.0,29.0,47.0,0.0,0,4
1049,315.0,45,10.0117380733,14.2489017615,14.5095238095,14.6015873016,6.0,49.0,49.0,0.0,1.0,40.0,35.0,0.0,0.0,42.0,21.0,0.0,0.0,41.0,32.0,0.0,2,8
1050,324.5,38,10.9701609571,12.9048851726,16.5788392399,19.0154083205,0.0,38.0,11.0,0.0,0.0,48.0,11.0,0.0,0.0,54.0,31.0,22.0,0.0,36.0,46.0,23.0,1,6
1051,292.0,47,11.2297331111,15.1444812297,15.8932648402,16.247716895,12.0,54.0,43.0,0.0,15.0,8.0,48.0,0.0,0.0,18.0,41.0,0.0,0.0,57.0,60.0,23.0,0,2
1052,278.5,48,11.4740173072,12.9468699612,15.7336923998,13.5505685218,0.0,60.0,40.0,0.0,7.0,64.0,56.0,2.0,0.0,0.0,25.0,11.0,0.0,43.0,38.0,1.0,0,5
1053,212.0,60,9.47585203,14.7144842997,13.9591194969,17.6941823899,10.0,54.0,11.0,0.0,2.0,12.0,24.0,0.0,0.0,35.0,6.0,0.0,4.0,63.0,49.0,10.0,0,2
1054,216.5,44,9.46424905563,14.0262289392,15.3972286374,16.3587374904,1.0,52.0,34.0,0.0,3.0,12.0,32.0,0.0,0.0,23.0,16.0,0.0,0.0,48.0,61.0,4.0,0,2
1055,347.5,42,11.8172845474,13.4304891551,16.6853717026,13.2887290168,5.0,47.0,43.0,1.0,16.0,41.0,54.0,16.0,0.0,13.0,24.0,24.0,0.0,31.0,44.0,15.0,1,9
1056,232.0,45,10.7535330792,14.1729314728,14.2686781609,12.1688218391,5.0,47.0,47.0,13.0,10.0,55.0,18.0,0.0,0.0,0.0,27.0,0.0,0.0,46.0,14.0,0.0,0,5
1057,277.5,38,10.3049857045,15.2384628396,12.9471471471,17.5735735736,15.0,61.0,2.0,0.0,8.0,53.0,6.0,0.0,1.0,52.0,0.0,0.0,11.0,64.0,64.0,11.0,0,2
1058,442.5,38,12.2738285932,12.7046036241,15.3627118644,15.1167608286,0.0,50.0,44.0,2.0,13.0,28.0,16.0,16.0,12.0,18.0,22.0,6.0,0.0,45.0,34.0,0.0,1,0
1059,202.5,42,9.42983224958,13.4629065338,15.8518518519,15.10781893,0.0,3.0,49.0,0.0,0.0,32.0,40.0,0.0,10.0,40.0,36.0,0.0,0.0,1.0,43.0,0.0,0,1
1060,247.0,48,9.94202120124,14.8626836281,16.1518218623,17.4318488529,0.0,51.0,24.0,0.0,0.0,19.0,39.0,0.0,0.0,22.0,22.0,0.0,0.0,54.0,54.0,30.0,0,2
1061,215.5,60,10.3045753955,14.3594562357,15.0355761794,17.1082753287,9.0,51.0,24.0,0.0,10.0,10.0,33.0,0.0,0.0,12.0,21.0,0.0,3.0,60.0,54.0,16.0,0,2
1062,436.5,41,12.2196598568,12.802485924,15.3955708286,15.0217640321,3.0,46.0,48.0,0.0,16.0,31.0,26.0,12.0,8.0,31.0,30.0,6.0,0.0,38.0,41.0,0.0,1,0
1063,380.0,48,10.68620664,14.4474080005,14.3587719298,14.7013157895,9.0,57.0,49.0,2.0,10.0,36.0,36.0,0.0,0.0,46.0,28.0,0.0,2.0,39.0,42.0,0.0,2,8
1064,352.0,49,11.5476796145,13.5067108353,15.9966856061,14.1131628788,5.0,53.0,35.0,1.0,14.0,44.0,56.0,12.0,0.0,12.0,31.0,19.0,0.0,49.0,48.0,7.0,1,9
1065,235.5,46,9.76028196928,14.2896989178,17.0636942675,16.0290162774,5.0,49.0,42.0,0.0,1.0,10.0,44.0,0.0,0.0,1.0,44.0,7.0,0.0,47.0,54.0,9.0,0,3
1066,248.5,56,9.96535545386,14.7639302314,17.2803487592,12.2233400402,0.0,44.0,56.0,31.0,0.0,15.0,50.0,17.0,0.0,44.0,26.0,0.0,0.0,40.0,1.0,0.0,0,7
1067,226.0,56,9.07263670466,12.6963355664,16.0184365782,15.9771386431,0.0,15.0,23.0,1.0,1.0,44.0,30.0,10.0,11.0,47.0,59.0,4.0,0.0,6.0,32.0,0.0,0,4
1068,397.0,46,10.9435001477,14.6255570944,15.8501259446,16.0382031906,0.0,54.0,52.0,2.0,0.0,40.0,53.0,1.0,2.0,54.0,49.0,1.0,4.0,52.0,55.0,8.0,2,8
1069,276.0,42,8.9421785129,13.6538184945,15.1714975845,15.0724637681,0.0,54.0,55.0,0.0,0.0,58.0,16.0,0.0,0.0,15.0,48.0,0.0,0.0,58.0,42.0,0.0,0,5
1070,225.0,49,10.1407942936,14.6451386557,16.4392592593,15.6725925926,14.0,48.0,36.0,0.0,1.0,10.0,42.0,0.0,0.0,4.0,36.0,13.0,3.0,46.0,47.0,6.0,0,3
1071,256.5,48,9.62416514784,14.9372568019,17.1065627031,17.0064977258,0.0,53.0,33.0,0.0,1.0,30.0,35.0,0.0,0.0,3.0,40.0,0.0,0.0,41.0,60.0,41.0,0,2
1072,253.5,39,9.87277501448,13.8298046623,14.1262327416,13.3800131492,2.0,45.0,39.0,0.0,30.0,50.0,34.0,0.0,0.0,18.0,33.0,0.0,0.0,29.0,33.0,0.0,0,1
1073,281.0,42,11.0516576638,15.0382194062,16.1909845789,15.9762752076,13.0,58.0,42.0,1.0,0.0,1.0,49.0,8.0,0.0,12.0,46.0,0.0,7.0,62.0,52.0,6.0,0,2
1074,319.5,50,10.2840498287,14.3770319207,14.9274908712,16.4355764215,1.0,57.0,51.0,6.0,0.0,47.0,8.0,0.0,2.0,44.0,51.0,2.0,11.0,64.0,39.0,0.0,1,5
1075,344.5,43,10.4256605237,13.1411579888,16.007256894,15.3807450411,0.0,36.0,58.0,0.0,4.0,40.0,35.0,0.0,0.0,34.0,41.0,3.0,0.0,26.0,44.0,5.0,2,8
1076,269.5,46,9.02143610934,12.5531151851,15.7223252938,16.7025355597,0.0,18.0,36.0,0.0,5.0,51.0,18.0,10.0,13.0,54.0,55.0,7.0,0.0,10.0,56.0,0.0,0,4
1077,207.5,38,11.3665958751,14.6474376253,17.3301204819,15.043373494,6.0,40.0,43.0,6.0,0.0,5.0,45.0,4.0,0.0,5.0,44.0,0.0,6.0,37.0,44.0,0.0,0,3
1078,258.0,45,10.1003343728,14.8096624813,17.5568475452,15.4095607235,11.0,44.0,59.0,0.0,0.0,12.0,43.0,0.0,0.0,0.0,43.0,20.0,5.0,46.0,46.0,10.0,0,3
1079,283.0,59,10.5887171466,14.0057375447,16.7408716137,13.0541813899,0.0,50.0,6.0,43.0,5.0,60.0,52.0,22.0,0.0,23.0,41.0,0.0,0.0,43.0,6.0,0.0,0,4
1080,272.0,51,10.2300225816,14.4582071698,15.3511029412,13.5465686275,8.0,51.0,61.0,9.0,0.0,9.0,48.0,3.0,8.0,58.0,35.0,11.0,6.0,46.0,0.0,0.0,0,7
1081,434.5,35,12.0888822783,12.9316688651,16.0375911009,16.4326812428,0.0,40.0,40.0,0.0,1.0,53.0,28.0,10.0,8.0,33.0,16.0,19.0,2.0,44.0,48.0,6.0,1,0
1082,456.5,41,12.6401811329,12.9999298843,15.6334428624,15.9185834246,1.0,43.0,36.0,0.0,14.0,27.0,22.0,10.0,13.0,27.0,16.0,17.0,0.0,39.0,49.0,4.0,1,0
1083,250.5,57,9.34629014765,13.8153385795,15.4218230206,13.6101131071,3.0,44.0,58.0,12.0,3.0,8.0,40.0,3.0,10.0,60.0,39.0,8.0,5.0,34.0,0.0,0.0,0,7
1084,296.0,35,10.7094468304,13.555051316,14.6013513514,17.0501126126,0.0,49.0,18.0,0.0,0.0,50.0,29.0,0.0,0.0,56.0,45.0,0.0,0.0,55.0,48.0,0.0,0,1
1085,303.5,48,10.6971878818,13.8395550589,17.926963207,15.0878638111,0.0,54.0,52.0,1.0,0.0,34.0,59.0,1.0,0.0,4.0,25.0,31.0,0.0,44.0,56.0,18.0,0,3
1086,461.5,35,12.0447442331,13.6431991973,15.2715781871,15.605994944,0.0,55.0,49.0,1.0,13.0,34.0,38.0,10.0,11.0,34.0,32.0,11.0,3.0,53.0,48.0,0.0,1,0
1087,255.5,59,9.34845473344,13.2040680048,13.7351598174,18.0782778865,0.0,24.0,26.0,0.0,0.0,44.0,4.0,0.0,28.0,51.0,52.0,0.0,8.0,36.0,42.0,0.0,0,4
1088,270.5,88,10.5098091068,14.2767754256,15.2427603204,17.6802218115,0.0,14.0,31.0,3.0,1.0,37.0,9.0,36.0,28.0,41.0,43.0,12.0,22.0,31.0,36.0,0.0,0,4
1089,290.0,44,10.3198160782,15.42760483,14.3017241379,17.3287356322,10.0,59.0,10.0,0.0,9.0,42.0,28.0,0.0,0.0,28.0,25.0,0.0,8.0,62.0,60.0,26.0,0,2
1090,268.0,54,9.31821856996,13.3412276124,15.8638059701,18.0223880597,0.0,1.0,52.0,0.0,0.0,34.0,28.0,3.0,11.0,51.0,48.0,8.0,15.0,24.0,54.0,5.0,0,4
1091,467.5,34,12.8203064132,13.13851326,15.6762923351,15.7654188948,2.0,54.0,47.0,0.0,12.0,28.0,25.0,12.0,12.0,25.0,17.0,16.0,0.0,44.0,43.0,6.0,1,0
1092,350.0,39,11.0430855494,12.7220855997,15.39,12.6271428571,1.0,49.0,53.0,8.0,16.0,34.0,48.0,8.0,2.0,38.0,43.0,0.0,0.0,35.0,17.0,0.0,1,9
1093,430.5,33,12.3330679585,12.6884071964,15.3886953155,15.3000387147,0.0,54.0,49.0,0.0,4.0,32.0,16.0,10.0,8.0,24.0,28.0,6.0,1.0,43.0,39.0,0.0,1,0
1094,418.0,37,11.8505459555,12.8552397885,15.7711323764,15.6387559809,2.0,39.0,39.0,0.0,15.0,48.0,13.0,6.0,5.0,25.0,15.0,17.0,0.0,32.0,46.0,0.0,1,0
1095,238.5,46,10.1009547675,14.9502606408,14.2536687631,15.0083857442,12.0,58.0,38.0,0.0,5.0,6.0,46.0,0.0,0.0,41.0,11.0,0.0,6.0,58.0,33.0,9.0,0,2
1096,288.5,32,10.6215381893,13.5267814905,19.1242056615,13.7700751011,0.0,6.0,57.0,22.0,5.0,45.0,62.0,20.0,0.0,0.0,59.0,6.0,0.0,0.0,61.0,2.0,0,1
1097,253.5,43,9.2703621414,12.7662358355,14.8717948718,15.9388560158,0.0,40.0,4.0,0.0,6.0,58.0,40.0,9.0,2.0,39.0,47.0,0.0,0.0,44.0,18.0,0.0,0,4
1098,356.5,39,10.6742458285,14.2758995019,14.713884993,13.9864422627,2.0,39.0,38.0,10.0,3.0,41.0,36.0,6.0,2.0,50.0,20.0,0.0,4.0,39.0,25.0,0.0,2,8
1099,237.5,32,10.923954747,12.839720239,17.4729824561,13.4273684211,0.0,45.0,47.0,0.0,0.0,37.0,59.0,0.0,0.0,0.0,33.0,8.0,0.0,21.0,52.0,1.0,0,9
1100,352.5,41,11.0464648622,13.3720550851,15.6312056738,18.3943262411,0.0,40.0,23.0,0.0,8.0,55.0,8.0,0.0,7.0,61.0,47.0,14.0,0.0,38.0,46.0,28.0,1,6
1101,289.5,66,10.1958252374,13.3488406358,17.4070236039,14.778353483,0.0,15.0,34.0,20.0,7.0,54.0,30.0,30.0,11.0,35.0,60.0,11.0,0.0,3.0,45.0,0.0,0,4
1102,363.0,40,10.4543511069,13.8318651402,14.8021120294,14.9302112029,7.0,49.0,56.0,0.0,6.0,52.0,43.0,0.0,0.0,46.0,40.0,0.0,0.0,50.0,46.0,0.0,2,8
1103,447.5,32,12.3699487315,12.9621474171,15.0927374302,15.8793296089,3.0,45.0,33.0,0.0,17.0,29.0,30.0,8.0,14.0,27.0,26.0,11.0,0.0,48.0,48.0,1.0,1,0
1104,280.0,44,10.0376782659,12.6920617311,17.7833333333,11.6553571429,0.0,16.0,46.0,30.0,4.0,40.0,42.0,14.0,2.0,23.0,32.0,0.0,0.0,0.0,34.0,0.0,1,9
1105,231.0,47,10.7495698439,16.0082530751,15.7272727273,17.088023088,9.0,58.0,19.0,0.0,0.0,4.0,46.0,0.0,0.0,12.0,32.0,0.0,3.0,58.0,48.0,26.0,0,2
1106,264.5,39,11.16382189,15.2215846972,15.7624448645,15.9376181474,13.0,55.0,36.0,0.0,8.0,5.0,52.0,0.0,0.0,10.0,45.0,0.0,2.0,55.0,52.0,18.0,0,2
1107,358.0,41,11.2411812641,14.1963875107,14.6000931099,14.498603352,4.0,39.0,48.0,11.0,3.0,43.0,30.0,1.0,4.0,37.0,18.0,0.0,0.0,34.0,39.0,0.0,2,8
1108,283.5,53,10.0594003356,13.9357163516,16.5085243974,15.8589065256,5.0,53.0,41.0,0.0,1.0,29.0,51.0,0.0,0.0,9.0,47.0,14.0,1.0,56.0,55.0,4.0,0,3
1109,428.0,38,12.2447994526,12.8588947543,16.1507009346,16.0790498442,0.0,32.0,38.0,0.0,10.0,25.0,33.0,10.0,6.0,30.0,17.0,16.0,0.0,33.0,45.0,9.0,1,0
1110,306.0,39,11.5666348758,13.2091007913,15.7717864924,19.9433551198,0.0,34.0,6.0,0.0,3.0,35.0,5.0,0.0,8.0,55.0,37.0,12.0,1.0,35.0,33.0,28.0,1,6
1111,261.5,42,10.0579296125,15.2534449778,17.1319311663,15.201402167,12.0,50.0,54.0,0.0,3.0,11.0,45.0,0.0,0.0,2.0,47.0,6.0,0.0,39.0,56.0,17.0,0,3
1112,208.5,59,9.09211726871,12.0471130361,16.5019984013,17.4508393285,0.0,4.0,33.0,0.0,0.0,33.0,30.0,4.0,8.0,52.0,47.0,4.0,0.0,8.0,46.0,2.0,0,4
1113,200.5,52,9.29778076533,13.2645718917,16.3516209476,13.1670822943,0.0,36.0,49.0,13.0,0.0,6.0,42.0,1.0,9.0,44.0,35.0,2.0,0.0,32.0,1.0,0.0,0,7
1114,282.5,31,10.3691575342,12.9950789823,14.5923303835,15.4702064897,0.0,39.0,42.0,0.0,0.0,50.0,41.0,0.0,0.0,60.0,25.0,0.0,0.0,46.0,39.0,0.0,0,1
1115,296.5,46,10.9525655059,13.7449953754,14.1495222035,17.5542439573,5.0,37.0,27.0,0.0,12.0,39.0,36.0,8.0,4.0,64.0,30.0,0.0,2.0,46.0,53.0,0.0,0,8
1116,259.0,61,9.6180311611,14.3528429239,17.5115830116,14.4401544402,1.0,41.0,50.0,19.0,0.0,21.0,37.0,9.0,0.0,29.0,48.0,3.0,0.0,35.0,41.0,3.0,0,3
1117,248.0,49,9.53576222144,12.75051143,16.7231182796,14.2432795699,0.0,40.0,59.0,3.0,0.0,6.0,44.0,1.0,0.0,53.0,54.0,10.0,0.0,41.0,3.0,0.0,0,7
1118,249.0,28,10.6965056347,14.0878750022,15.5120481928,15.1613119143,0.0,31.0,45.0,0.0,0.0,35.0,46.0,0.0,0.0,45.0,30.0,0.0,0.0,40.0,33.0,0.0,0,1
1119,297.0,43,10.1578628785,12.5450780619,14.7351290685,15.6924803591,0.0,38.0,34.0,0.0,0.0,60.0,44.0,0.0,0.0,59.0,35.0,0.0,0.0,37.0,43.0,0.0,0,1
1120,330.5,41,11.3078135514,14.2070701923,16.4503277862,15.3686333838,0.0,35.0,59.0,5.0,0.0,39.0,61.0,0.0,2.0,53.0,52.0,0.0,0.0,39.0,50.0,0.0,0,1
1121,374.5,44,11.0743982219,14.0738769708,14.9114374722,15.2634623943,1.0,43.0,42.0,0.0,11.0,33.0,35.0,0.0,0.0,49.0,32.0,0.0,0.0,33.0,41.0,4.0,2,8
1122,362.5,43,11.2500869577,13.2334245513,16.576091954,14.0156321839,2.0,46.0,38.0,1.0,16.0,42.0,42.0,19.0,0.0,26.0,49.0,8.0,0.0,23.0,55.0,13.0,0,9
1123,277.5,34,10.221526755,14.1344040721,14.3123123123,16.5975975976,5.0,52.0,11.0,0.0,9.0,42.0,24.0,0.0,0.0,23.0,21.0,0.0,0.0,56.0,64.0,15.0,0,2
1124,268.5,39,9.86969079082,15.7366622489,14.0620732464,17.5611421477,10.0,60.0,2.0,0.0,7.0,46.0,16.0,0.0,0.0,41.0,11.0,0.0,1.0,63.0,60.0,26.0,0,2
1125,271.0,40,10.0607212175,12.7185666779,13.479704797,14.2570725707,0.0,42.0,29.0,0.0,25.0,64.0,32.0,0.0,4.0,42.0,28.0,0.0,0.0,33.0,25.0,0.0,0,1
1126,340.0,30,10.4498832679,12.8611493937,16.0955882353,13.3955882353,0.0,28.0,56.0,4.0,9.0,57.0,47.0,18.0,7.0,51.0,49.0,0.0,0.0,17.0,25.0,0.0,1,9
1127,260.5,41,11.5714097577,13.1149856214,16.877159309,19.5233525272,0.0,33.0,22.0,0.0,0.0,40.0,0.0,0.0,0.0,44.0,36.0,14.0,0.0,32.0,41.0,34.0,1,6
1128,310.5,38,10.526250043,12.9598909898,15.0193236715,19.0091250671,0.0,51.0,0.0,0.0,1.0,51.0,2.0,0.0,5.0,62.0,44.0,14.0,0.0,44.0,45.0,12.0,1,6
1129,301.0,39,10.3172239243,13.586873462,16.2630121816,17.2021040975,0.0,5.0,44.0,0.0,0.0,22.0,55.0,9.0,20.0,60.0,64.0,2.0,3.0,18.0,54.0,0.0,0,4
1130,304.5,36,11.827571351,13.4895238686,16.5818281336,12.6327312534,2.0,46.0,54.0,4.0,7.0,55.0,58.0,5.0,0.0,0.0,40.0,5.0,0.0,28.0,40.0,0.0,1,9
1131,285.0,47,10.4086820855,12.4093408179,15.5245614035,17.9122807018,0.0,37.0,15.0,0.0,0.0,54.0,13.0,0.0,0.0,53.0,40.0,6.0,0.0,30.0,44.0,3.0,1,6
1132,291.5,39,10.5767497985,13.264103664,13.098913665,13.5025728988,10.0,52.0,42.0,2.0,7.0,47.0,26.0,0.0,0.0,53.0,20.0,0.0,3.0,58.0,3.0,0.0,1,8
1133,284.5,60,9.99037318208,12.7957000808,16.4985354423,13.7012302285,0.0,35.0,22.0,21.0,10.0,52.0,47.0,26.0,7.0,40.0,43.0,5.0,0.0,26.0,15.0,0.0,0,4
1134,236.0,47,10.2679696079,12.467553727,16.8142655367,12.802259887,0.0,33.0,36.0,0.0,3.0,45.0,50.0,6.0,0.0,0.0,17.0,13.0,0.0,21.0,41.0,4.0,1,9
1135,211.5,54,10.7553474781,15.2268550895,16.7848699764,15.1489361702,2.0,45.0,50.0,1.0,0.0,14.0,33.0,0.0,0.0,17.0,45.0,5.0,5.0,38.0,41.0,3.0,0,3
1136,217.5,54,9.87154330785,13.5979121828,17.4888888889,12.2704980843,0.0,44.0,56.0,22.0,0.0,6.0,45.0,8.0,0.0,33.0,33.0,4.0,0.0,37.0,1.0,0.0,0,7
1137,255.5,43,9.58790345808,15.2813815512,16.8512720157,12.6862361383,0.0,52.0,58.0,27.0,0.0,9.0,50.0,6.0,0.0,45.0,31.0,6.0,0.0,51.0,0.0,0.0,0,7
1138,247.5,55,9.47375074881,13.4776921509,17.3447811448,12.7306397306,0.0,43.0,61.0,10.0,0.0,13.0,53.0,16.0,0.0,34.0,40.0,1.0,0.0,36.0,6.0,0.0,0,7
1139,311.0,43,10.725681937,13.1148673557,16.5305466238,12.6334405145,3.0,52.0,58.0,0.0,3.0,37.0,64.0,18.0,0.0,24.0,48.0,2.0,0.0,33.0,16.0,0.0,0,7
1140,244.5,42,10.6592854839,15.2360833864,16.9202453988,16.8500340832,0.0,50.0,32.0,0.0,0.0,13.0,43.0,0.0,0.0,9.0,43.0,0.0,0.0,42.0,45.0,32.0,0,2
1141,255.0,49,9.36701987914,13.7625674798,16.6235294118,13.3261437908,0.0,42.0,58.0,9.0,0.0,23.0,55.0,9.0,0.0,45.0,33.0,5.0,0.0,46.0,2.0,0.0,0,7
1142,275.0,42,11.7871104754,14.020990682,16.0933333333,11.776969697,7.0,43.0,38.0,0.0,3.0,38.0,44.0,6.0,0.0,0.0,35.0,0.0,0.0,27.0,38.0,0.0,0,9
1143,418.5,32,11.8524784176,12.8642448852,15.556352051,16.8940661091,0.0,45.0,23.0,0.0,2.0,54.0,47.0,4.0,11.0,28.0,24.0,12.0,0.0,49.0,50.0,7.0,1,0
1144,274.5,46,9.66823923718,14.9073705672,16.2446873103,15.7577413479,0.0,56.0,56.0,5.0,0.0,0.0,45.0,7.0,0.0,32.0,34.0,0.0,7.0,48.0,54.0,0.0,0,2
1145,242.5,56,10.0891497655,14.0176535272,19.8474226804,13.6749140893,0.0,14.0,48.0,54.0,0.0,0.0,20.0,28.0,6.0,40.0,58.0,8.0,0.0,19.0,25.0,0.0,0,7
1146,264.0,37,10.096344437,13.3789019138,13.9659090909,15.0138888889,1.0,49.0,48.0,0.0,7.0,59.0,4.0,0.0,0.0,44.0,23.0,0.0,0.0,44.0,44.0,0.0,0,5
1147,207.0,52,9.6433465318,13.4348041362,16.3132045089,16.2568438003,1.0,47.0,27.0,0.0,2.0,25.0,25.0,0.0,0.0,12.0,48.0,2.0,0.0,29.0,56.0,3.0,0,3
1148,260.0,42,10.5381372883,14.0412894139,16.4211538462,14.8391025641,0.0,12.0,60.0,1.0,10.0,57.0,40.0,0.0,0.0,23.0,44.0,0.0,0.0,7.0,60.0,2.0,0,1
1149,193.5,49,10.1035731836,13.8006902256,16.2308354866,13.5900086133,2.0,47.0,50.0,6.0,0.0,3.0,42.0,6.0,0.0,28.0,18.0,0.0,0.0,44.0,28.0,0.0,0,2
1150,269.0,40,10.9646938429,12.831663186,16.2819083024,18.8197026022,0.0,28.0,23.0,0.0,0.0,42.0,2.0,0.0,0.0,54.0,40.0,8.0,0.0,31.0,51.0,16.0,1,6
1151,325.0,43,11.9244423392,13.5613132952,16.0507692308,19.2225641026,0.0,43.0,12.0,0.0,5.0,43.0,0.0,0.0,5.0,63.0,34.0,18.0,0.0,41.0,43.0,32.0,1,6
1152,340.5,39,11.2295067929,13.821931549,17.0822320117,16.8595203133,0.0,36.0,36.0,0.0,0.0,40.0,57.0,0.0,0.0,46.0,64.0,8.0,0.0,34.0,45.0,27.0,0,1
1153,290.5,43,9.61021396313,13.8935664666,15.4939759036,15.0269650029,0.0,54.0,48.0,12.0,9.0,56.0,24.0,0.0,2.0,22.0,43.0,7.0,0.0,47.0,52.0,2.0,0,5
1154,415.5,36,11.4513964285,12.620612986,16.1849177698,16.1929402327,0.0,41.0,40.0,0.0,5.0,47.0,23.0,8.0,5.0,44.0,24.0,17.0,0.0,39.0,53.0,5.0,1,0
1155,451.5,33,12.2324183693,13.3097994426,15.419342931,15.2163159838,0.0,52.0,49.0,2.0,13.0,37.0,27.0,12.0,12.0,41.0,41.0,12.0,0.0,54.0,42.0,0.0,1,0
1156,405.0,34,11.2233869725,13.8100746499,15.4736625514,15.3197530864,1.0,55.0,53.0,2.0,4.0,58.0,55.0,6.0,1.0,51.0,44.0,0.0,3.0,44.0,48.0,0.0,2,8
1157,256.5,51,10.14241263,14.1530278047,14.0545808967,14.7348927875,9.0,52.0,44.0,4.0,12.0,45.0,8.0,0.0,6.0,27.0,47.0,0.0,2.0,42.0,39.0,0.0,0,5
1158,221.5,52,10.0774128263,14.9485989656,16.0037622272,15.9623777276,10.0,55.0,27.0,0.0,1.0,16.0,33.0,0.0,0.0,12.0,41.0,5.0,3.0,42.0,46.0,16.0,0,3
1159,406.0,43,11.5919690497,12.6647878806,16.0611658456,15.7639573071,0.0,33.0,41.0,0.0,14.0,36.0,28.0,6.0,4.0,40.0,16.0,16.0,0.0,27.0,56.0,2.0,1,0
1160,245.5,44,9.73504708992,12.9522611584,14.9395790903,17.7501697217,0.0,28.0,14.0,0.0,0.0,27.0,39.0,8.0,8.0,48.0,34.0,0.0,1.0,38.0,38.0,0.0,1,8
1161,371.0,53,11.1357476878,13.374205777,15.8077268643,13.4690026954,9.0,53.0,50.0,0.0,19.0,36.0,56.0,11.0,0.0,15.0,32.0,18.0,0.0,49.0,46.0,3.0,1,9
