area,width,contours,radius,circle_dist,rect_dist,hull_radius,aspect_ratio,centroid_x,centroid_y,corners,circles,angle,weight_0_0,weight_0_1,weight_0_2,weight_0_3,weight_0_4,weight_0_5,weight_0_6,weight_0_7,weight_1_0,weight_1_1,weight_1_2,weight_1_3,weight_1_4,weight_1_5,weight_1_6,weight_1_7,weight_2_0,weight_2_1,weight_2_2,weight_2_3,weight_2_4,weight_2_5,weight_2_6,weight_2_7,weight_3_0,weight_3_1,weight_3_2,weight_3_3,weight_3_4,weight_3_5,weight_3_6,weight_3_7,weight_4_0,weight_4_1,weight_4_2,weight_4_3,weight_4_4,weight_4_5,weight_4_6,weight_4_7,weight_5_0,weight_5_1,weight_5_2,weight_5_3,weight_5_4,weight_5_5,weight_5_6,weight_5_7,weight_6_0,weight_6_1,weight_6_2,weight_6_3,weight_6_4,weight_6_5,weight_6_6,weight_6_7,weight_7_0,weight_7_1,weight_7_2,weight_7_3,weight_7_4,weight_7_5,weight_7_6,weight_7_7,num_holes,label
209.0,16,46,9.40887443085,1.21853003305,0.0169612350308,13.3015276734,1.98873246889,15.1475279107,15.5510366826,18,2,-87.6140594482,0.0,0.0,0.0,14.0,16.0,11.0,0.0,0.0,0.0,0.0,10.0,15.0,12.0,10.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,16.0,15.0,7.0,0.0,0.0,0,5
242.0,19,40,10.7532488745,0.911702390057,0.132112730503,12.3042077371,0.622137351741,18.3161157025,10.9972451791,28,2,83.6598081589,0.0,0.0,0.0,7.0,12.0,12.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,8.0,8.0,0.0,0.0,0.0,16.0,0.0,16.0,16.0,9.0,0.0,0.0,0.0,7.0,8.0,6.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,1,9
266.5,24,59,9.59101584108,0.280731635732,0.104835674399,12.7592211504,1.46511648205,14.8636647905,16.6378986867,30,3,-63.4349517822,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,0.0,0.0,12.0,0.0,0.0,7.0,16.0,0.0,0.0,11.0,15.0,0.0,0.0,14.0,12.0,0.0,0.0,16.0,0.0,0.0,0.0,13.0,16.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,8.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0,4
263.0,19,52,10.2068785711,1.04531394722,0.0574712643678,14.2942484034,0.620689655172,16.0975918885,16.4961977186,21,2,90.0,0.0,0.0,8.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,12.0,11.0,10.0,16.0,7.0,0.0,0.0,0.0,10.0,14.0,15.0,10.0,0.0,0.0,0,3
246.5,20,52,10.2914763073,0.595239487164,0.140155732503,12.7469739605,1.55050507403,15.1730899256,16.7173766058,25,2,-87.27368927,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,15.0,0.0,0.0,0.0,8.0,15.0,14.0,16.0,10.0,0.0,0.0,0.0,0.0,15.0,15.0,8.0,0.0,0.0,0.0,0,0
233.0,21,55,8.75813092162,0.627070475782,0.236458634508,12.9312511051,1.49315087301,13.426323319,18.508583691,28,2,-66.8014068604,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,15.0,0.0,0.0,0.0,0.0,14.0,15.0,13.0,16.0,12.0,0.0,0.0,0.0,15.0,12.0,15.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0,4
270.5,21,36,11.131613953,0.713014145052,0.193103448276,13.1161676325,0.689655172414,14.6845348121,20.0597658657,22,3,90.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,7.0,12.0,11.0,0.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,16.0,6.0,0.0,6.0,11.0,0.0,0.0,0.0,8.0,12.0,15.0,10.0,0.0,0.0,1,6
316.5,21,41,10.3672454418,0.697098650743,0.205356996735,13.1703782887,0.571428571429,16.8562401264,19.6161137441,30,3,63.4349498749,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,14.0,16.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,14.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,9.0,15.0,16.0,11.0,0.0,1,6
308.0,20,37,10.9080966641,0.649352167815,0.119237299578,13.0536454213,0.539394008058,16.3111471861,18.5162337662,20,1,68.1985931396,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,9.0,13.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,15.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,7.0,15.0,16.0,7.0,0.0,1,6
240.5,19,39,9.37832825635,0.994227175364,0.0439276777187,13.2858033301,1.83760682677,14.2543312543,14.8676368676,25,1,-81.8698959351,0.0,0.0,9.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,15.0,9.0,8.0,8.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,8.0,8.0,16.0,7.0,0.0,0.0,0.0,0.0,11.0,16.0,15.0,0.0,0.0,0.0,0,5
405.0,20,47,10.594691306,0.770309924565,0.0308529945554,13.9902328167,0.655172413793,15.6341563786,14.9148148148,29,2,90.0,0.0,0.0,7.0,15.0,10.0,8.0,0.0,0.0,0.0,0.0,16.0,7.0,11.0,16.0,8.0,0.0,0.0,8.0,16.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,14.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,15.0,14.0,0.0,0.0,0.0,0.0,15.0,12.0,11.0,16.0,0.0,0.0,0.0,0.0,7.0,15.0,14.0,7.0,0.0,0.0,2,8
204.0,19,56,9.25845596902,0.903842886695,0.11877394636,13.5056555774,0.620689655172,14.5220588235,16.9027777778,32,2,90.0,0.0,0.0,0.0,12.0,12.0,8.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,9.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,1,8
334.5,21,38,9.33639183751,0.725746540499,0.151724137931,13.8707718065,0.689655172414,13.1484803189,14.0906826109,27,2,90.0,0.0,0.0,12.0,16.0,12.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,16.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,16.0,15.0,0.0,0.0,0.0,0.0,16.0,12.0,15.0,6.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,11.0,0.0,0.0,0.0,1,8
353.5,21,45,9.81713825221,0.725746540499,0.0765602022645,14.0936667781,0.598862027971,15.1390853371,15.5959453088,24,3,82.568590641,0.0,0.0,0.0,12.0,15.0,8.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,12.0,0.0,0.0,0.0,12.0,10.0,0.0,16.0,0.0,0.0,0.0,0.0,6.0,12.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,6.0,13.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,13.0,16.0,14.0,0.0,0.0,2,8
208.0,20,59,9.34566907644,0.652535266677,0.170598911071,13.3359348631,0.655172413793,15.1850961538,12.7836538462,21,1,90.0,0.0,0.0,0.0,10.0,12.0,15.0,0.0,0.0,0.0,0.0,13.0,16.0,15.0,8.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0,5
241.0,18,38,9.83845365012,0.691636295906,0.188640973631,13.7048562076,0.586206896552,16.8845089903,14.90802213,21,0,90.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,11.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,12.0,13.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,0,1
270.0,18,41,9.98020665814,0.785950336256,0.1127642527,12.2726052219,0.527386540664,15.875308642,18.2845679012,22,1,76.607503891,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,15.0,6.0,0.0,0.0,0.0,0.0,12.0,16.0,9.0,15.0,0.0,0.0,0.0,0.0,6.0,16.0,6.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,1,6
216.5,19,48,8.55972358651,0.868475121563,0.224137931034,12.9958604208,0.620689655172,16.0123171671,12.6543494996,19,2,90.0,0.0,0.0,9.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,6.0,8.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,8.0,15.0,16.0,16.0,7.0,0.0,0.0,0.0,12.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0,7
412.5,22,41,12.0394995765,0.599790529338,0.0475894996465,14.4018596319,0.685618722879,16.0347474747,13.7038383838,33,3,84.2894067764,0.0,0.0,10.0,16.0,16.0,7.0,0.0,0.0,0.0,10.0,16.0,0.0,9.0,12.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,16.0,8.0,0.0,0.0,10.0,16.0,0.0,8.0,16.0,7.0,0.0,0.0,0.0,14.0,16.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,12.0,16.0,16.0,10.0,0.0,0.0,1,9
262.0,21,48,11.2711856626,0.798957814321,0.0810344827586,13.6493975981,0.689655172414,18.3161577608,13.7194656489,27,3,90.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,10.0,15.0,0.0,0.0,0.0,0.0,12.0,14.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,15.0,16.0,16.0,13.0,0.0,1,9
245.5,19,38,8.95786328359,0.970648665276,0.0183628134973,14.1176068465,0.498529395828,14.4202308215,15.3482688391,22,1,82.2348337173,0.0,0.0,9.0,15.0,13.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,8.0,8.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,16.0,0.0,0.0,0,2
263.0,21,34,8.74287565113,0.802140913183,0.186619737172,14.8015875807,0.637323991355,13.7198986058,17.8428390368,18,1,86.9872126579,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,6.0,0.0,0.0,0.0,11.0,14.0,16.0,16.0,11.0,0.0,0,2
201.5,15,44,8.62273629216,1.62403003155,0.0591133004926,13.2298330643,0.48275862069,13.5202646816,14.3515301902,22,1,90.0,0.0,0.0,9.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,16.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,6.0,0.0,0.0,0.0,0,5
190.5,20,53,9.05130771023,0.754394430256,0.0871143375681,14.0193969295,0.655172413793,16.52055993,12.9597550306,23,2,90.0,0.0,0.0,9.0,12.0,15.0,14.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,6.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,11.0,16.0,14.0,0.0,0.0,0.0,0,3
277.0,20,55,10.1115081709,0.754394430256,0.0573796712137,13.8202963702,0.625560608606,16.0354993983,14.6293622142,19,2,86.1859254837,0.0,0.0,7.0,13.0,14.0,6.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,9.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,11.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,8.0,16.0,16.0,12.0,0.0,0.0,0,5
275.5,22,53,10.5566252951,0.623466471286,0.0755336617406,14.864885042,0.724137931034,15.3520871143,14.0502117362,22,5,90.0,0.0,0.0,15.0,16.0,16.0,12.0,0.0,0.0,0.0,15.0,13.0,0.0,0.0,16.0,8.0,0.0,0.0,7.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,10.0,0.0,0.0,0.0,0.0,7.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,6.0,0.0,0.0,0.0,0.0,7.0,6.0,16.0,8.0,0.0,0.0,0.0,0.0,16.0,16.0,12.0,0.0,0.0,0.0,0,3
314.5,20,35,10.8481271504,0.642985970091,0.206238420682,12.9243184172,0.592057753062,14.6629570747,18.9560148384,22,1,60.642244339,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,15.0,0.0,0.0,0.0,7.0,16.0,15.0,10.0,16.0,8.0,0.0,0.0,0.0,15.0,13.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,9.0,0.0,0.0,1,6
320.0,19,39,10.1887286122,0.789880087938,0.197318007663,12.0034794081,0.620689655172,15.7604166667,12.6411458333,24,3,90.0,0.0,0.0,0.0,10.0,16.0,7.0,0.0,0.0,0.0,0.0,14.0,14.0,12.0,16.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,6.0,16.0,11.0,13.0,16.0,0.0,0.0,0.0,0.0,11.0,12.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,1,9
398.0,22,42,10.5758130506,0.497194780899,0.0462960848726,13.660032565,0.636792479709,15.1922110553,16.0850083752,26,5,74.0546045303,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,10.0,8.0,0.0,0.0,0.0,9.0,15.0,12.0,16.0,0.0,0.0,0.0,0.0,10.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,12.0,14.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,11.0,8.0,12.0,11.0,0.0,0.0,0.0,0.0,15.0,11.0,6.0,0.0,0.0,2,8
248.5,22,37,8.96502063794,0.757630142322,0.28078817734,14.1376430569,0.724137931034,16.2367538565,18.2749832327,18,0,90.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,13.0,8.0,0.0,0.0,0.0,0.0,15.0,16.0,16.0,16.0,16.0,0,1
203.5,21,44,10.0023951455,0.665267662124,0.0920579460258,13.6536529201,0.465346529923,15.6494676495,17.7043407043,24,1,71.5650501251,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,12.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,14.0,9.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,9.0,0.0,0,2
217.5,20,48,9.88068804304,0.738478935946,0.0998185117967,13.878346076,0.655172413793,12.8168582375,14.6521072797,20,2,90.0,0.0,0.0,11.0,16.0,16.0,10.0,0.0,0.0,0.0,8.0,16.0,10.0,8.0,10.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,0.0,0.0,0.0,0,5
310.0,22,44,9.84754037427,0.470888178735,0.24302134647,12.0980657436,0.724137931034,18.8612903226,11.8510752688,29,1,90.0,0.0,0.0,0.0,0.0,10.0,16.0,14.0,0.0,0.0,0.0,6.0,16.0,12.0,11.0,16.0,0.0,0.0,0.0,15.0,15.0,10.0,15.0,16.0,0.0,0.0,0.0,15.0,16.0,10.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,1,9
269.5,21,42,9.14071194638,0.541126806512,0.206735784008,13.0623493894,0.701886891364,14.0253555968,15.2943722944,23,1,77.4711923599,0.0,0.0,15.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,8.0,14.0,16.0,16.0,16.0,0.0,0.0,0.0,10.0,16.0,15.0,11.0,12.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0,7
208.5,19,50,8.96637789948,0.962789161914,0.0277777830564,14.3257746693,0.499999968828,14.7817745803,15.5571542766,19,1,78.6900672913,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,14.0,0.0,0.0,0,2
248.5,22,41,9.75663428475,0.712908918643,0.23973727422,15.3112342696,0.724137931034,16.3775989269,12.0932260228,21,1,90.0,0.0,0.0,16.0,16.0,16.0,16.0,13.0,0.0,0.0,0.0,12.0,12.0,13.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,0,7
331.5,17,37,10.1143986732,1.38265856811,0.00431034482759,14.0979491122,0.551724137931,16.9567621921,16.2518853695,26,1,90.0,0.0,0.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,12.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,15.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0,2,8
210.5,18,38,8.69992610238,0.679847040862,0.257828819094,13.4071510414,1.73571426705,16.8463974663,13.9208234363,25,0,-87.7093887329,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,14.0,0.0,0.0,0.0,0.0,14.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,11.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,0,1
230.0,19,49,8.8692048148,0.947070155189,0.185823754789,13.2392038224,0.620689655172,14.6326086957,12.5789855072,22,1,90.0,0.0,0.0,11.0,8.0,14.0,11.0,0.0,0.0,0.0,8.0,16.0,14.0,14.0,16.0,0.0,0.0,0.0,6.0,16.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0,7
259.5,22,48,9.97142961294,0.676079675614,0.146204276741,14.2934441319,0.666666666667,18.4399486191,16.6140012845,24,0,87.1375946999,0.0,0.0,6.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,13.0,12.0,0.0,0.0,0.0,0.0,8.0,13.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,15.0,8.0,0.0,0.0,0.0,0.0,14.0,16.0,16.0,16.0,14.0,0,2
280.0,22,46,10.6806070995,0.573483927174,0.130482970805,13.7741309141,0.628620076516,15.1107142857,14.8166666667,27,3,83.9909944534,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,12.0,9.0,0.0,0.0,0.0,0.0,10.0,8.0,8.0,16.0,10.0,0.0,0.0,0.0,0.0,14.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,8.0,13.0,16.0,16.0,11.0,0.0,1,9
